AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,4237.0,4675.0,4025.0,4010.0,4241.0,4884.0,3829.0,4533.0,4399.0,3940.0,3860.0
Current_Liabilities,4984.0,4444.0,3764.0,4126.0,4003.0,5577.0,3773.0,4134.0,4035.0,4095.0,3813.0
Diluted_EPS,0.599,0.678,0.724,0.283,0.069,0.477,0.27,0.577,0.341,0.434,0.16899999999999998
Goodwill_Intangibles,6229.0,6367.0,6298.0,6216.0,6184.0,6421.0,6398.0,6537.0,6547.0,6663.0,6744.0
Inventory,1399.0,1353.0,1309.0,1388.0,1354.0,1274.0,1180.0,1183.0,1275.0,1271.0,1243.0
LT_Debt,6941.0,7783.0,7679.0,7158.0,7476.0,6337.0,6623.0,6916.0,6719.0,6510.0,6523.0
Revenue,3125.0,3102.0,3093.0,2801.0,2785.0,2719.0,2953.0,3017.0,2785.0,2803.0,2946.0
Shares_Diluted,333.673,334.804,332.654,331.717,332.326,335.378,340.632,341.637,342.676,348.019,349.709
Total_Assets,17979.0,18252.0,16972.0,16610.0,16545.0,17360.0,16237.0,17109.0,16923.0,16554.0,16470.0
Total_Liabilities,14487.0,14977.0,14086.0,13848.0,13915.0,14411.0,12872.0,13649.0,13377.0,13096.0,12830.0
