AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,3.2,3.2,3.2,3.2,3.2,3.2,14.1,3.3
Current_Liabilities,17.9,17.9,17.9,17.9,17.9,17.9,17.9,16.2
Diluted_EPS,0.0,0.0,0.0,0.0,0.0,-0.057,0.0,-0.114
Goodwill_Intangibles,,,,,,,,3.4
Inventory,,,,,,,,0.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,37.0
Shares_Diluted,189.8279,189.8279,189.8279,189.8279,189.8279,189.8279,189.8279,223.3139
Total_Assets,3.2,3.2,3.2,3.2,3.2,3.2,14.1,14.1
Total_Liabilities,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4
