AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,6146.0,5973.0,6101.0,6013.0,5405.0,5263.0,6435.0,4445.0,3734.0,3477.0,3381.0,3165.0,3768.0,2742.0,3482.0,2595.0,2627.0,2842.0,3004.0
Current_Liabilities,2159.0,2298.0,2461.0,2513.0,2550.0,2344.0,1898.0,1485.0,1326.0,1357.0,1218.0,1109.0,1024.0,1241.0,1238.0,1254.0,1226.0,1183.0,1301.0
Diluted_EPS,3.052,1.792,3.099,6.595,5.833,4.982,4.691,4.035,1.876,0.882,0.445,0.11,1.129,0.561,1.221,0.916,0.551,0.943,2.361
Goodwill_Intangibles,3706.0,3726.0,3718.0,3779.0,3832.0,3604.0,1921.0,1638.0,1661.0,1695.0,1707.0,1723.0,1742.0,1784.0,1801.0,1842.0,1798.0,1661.0,1699.0
Inventory,1842.0,1866.0,2024.0,2021.0,1884.0,1407.0,1124.0,965.0,955.0,918.0,829.0,845.0,934.0,936.0,906.0,925.0,1021.0,1014.0,939.0
LT_Debt,4892.0,4879.0,4813.0,4858.0,4902.0,4911.0,4929.0,3555.0,3547.0,3566.0,3681.0,3745.0,4432.0,3445.0,3424.0,2669.0,2669.0,2668.0,2667.0
Revenue,3356.0,3299.0,3956.0,4483.0,4056.0,3507.0,3055.0,2859.0,2357.0,1965.0,1898.0,1709.0,1932.0,1883.0,2066.0,2144.0,2025.0,1995.0,2255.0
Shares_Diluted,128.4594,128.371,128.747,129.3411,128.9251,128.6616,128.7658,128.8779,128.4834,128.137,127.9539,127.8236,128.44299999999998,128.3542,128.5524,128.8503,128.9139,129.3934,130.0523
Total_Assets,20806.0,20550.0,20425.0,20372.0,19741.0,18459.0,17108.0,14719.0,14050.0,13835.0,13694.0,13555.0,14163.0,13261.0,13107.0,12216.0,12104.0,11602.0,11721.0
Total_Liabilities,10515.0,10619.0,10804.0,10968.0,11060.0,10504.0,9810.0,7948.0,7789.0,7792.0,7745.0,7654.0,8270.0,7401.0,7283.0,6497.0,6472.0,6012.0,6119.0
