AAII_QTR_DATA,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
Current_Assets,1.6,1.1,0.2,,,,
Current_Liabilities,10.9,9.8,19.3,,,,
Diluted_EPS,-0.005,0.001,-0.013,-0.011,-0.015,-0.012,-0.017
Inventory,0.8,0.0,0.1,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.3,0.0,0.1,0.4,0.4,0.4,0.5
Shares_Diluted,322.23,310.5976,131.4242,,,,
Total_Assets,1.7,1.2,1.2,,,,
Total_Liabilities,10.8,9.8,19.6,,,,
