AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,74.4,88.5,109.0,113.1,107.6,107.8,91.8,63.9,39.0,5.4,3.9,4.0,3.8,5.0,5.8,4.0
Current_Liabilities,12.5,18.6,19.8,17.2,20.3,13.8,13.5,14.3,19.6,16.1,16.2,7.8,8.5,17.0,16.7,9.3
Diluted_EPS,-0.083,-0.042,0.03,0.053,-0.042,-0.01,-0.217,-0.1,-1.494,-1.692,-1.643,-5.053999999999999,-9.651,-4.816,-13.543,-6.744
Goodwill_Intangibles,9.0,9.5,3.7,2.7,1.2,0.8,0.9,5.4,5.6,6.2,6.8,7.4,8.0,8.6,9.2,9.8
Inventory,1.1,2.5,1.8,2.0,1.3,1.2,0.7,0.6,0.6,0.6,0.6,0.9,0.9,0.9,0.8,0.8
LT_Debt,0.0,0.0,0.0,0.0,0.0,1.6,2.4,3.1,3.8,4.9,5.8,5.2,6.5,0.0,0.0,6.9
Revenue,13.6,24.0,29.4,26.8,9.1,8.5,0.3,0.2,0.1,7.7,10.8,12.5,12.9,12.2,11.5,12.9
Shares_Diluted,95.352,101.6019,107.403,105.9573,105.3984,101.0585,72.3432,61.1069,38.8731,6.276,4.3015,0.9585,0.6567,0.6174,0.4845,0.4725
Total_Assets,101.4,113.7,127.3,129.3,120.1,119.8,103.1,81.5,58.2,29.2,28.7,33.7,33.3,38.3,30.6,32.7
Total_Liabilities,29.9,34.0,34.5,33.2,30.0,25.8,25.3,25.8,31.7,36.6,35.0,33.2,29.1,31.2,21.5,21.0
