AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,757.0,728.5,618.2,554.9,478.0,440.9,456.0,443.3,531.4,583.8,487.3,474.1,501.6,483.3,506.7,590.4
Current_Liabilities,444.8,574.0,547.4,515.5,394.4,364.3,240.3,201.2,249.6,284.9,233.7,212.3,204.6,229.6,224.3,230.5
Diluted_EPS,0.36,0.171,0.667,-0.582,-0.39,-1.554,-0.395,-0.65,-0.301,-0.03,-0.054000000000000006,-0.233,-0.233,-0.39299999999999996,-0.742,-0.23199999999999998
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,415.9,426.5,425.6,343.3,331.5,303.0,291.1,267.5,275.0,317.6,320.6,322.3,339.2,327.4,343.8,390.4
LT_Debt,369.8,369.5,329.8,329.5,329.2,243.4,288.1,292.8,304.5,309.3,269.2,274.0,278.9,248.8,248.6,248.5
Revenue,856.6,753.6,659.1,581.4,528.0,444.0,389.1,392.9,401.9,421.2,435.4,438.0,473.1,490.0,486.9,481.8
Shares_Diluted,97.6,97.1,90.5,90.1,90.1,90.1,89.8,89.5,89.5,89.3,89.4,88.9,88.8,88.1,87.6,87.6
Total_Assets,1585.0,1688.7,1569.9,1489.2,1405.4,1363.4,1399.6,1405.4,1524.0,1591.1,1499.7,1491.8,1515.3,1530.4,1537.5,1613.7
Total_Liabilities,1106.0,1248.9,1148.9,1169.0,1035.0,955.1,853.5,813.0,875.3,917.3,824.7,801.9,805.9,802.3,775.3,780.2
