AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,368.7,344.8,326.3,317.4,317.9,293.2,285.2,281.9,303.7,284.1,322.8,315.5,333.3,345.2,293.4,285.1
Current_Liabilities,180.7,159.5,155.0,147.0,124.0,103.5,94.1,98.7,121.2,119.6,129.0,130.9,138.3,138.1,122.6,110.2
Diluted_EPS,0.696,0.437,0.416,0.439,0.411,0.172,0.384,0.18,0.35100000000000003,-0.407,0.234,-0.026000000000000002,0.16399999999999998,0.184,-0.109,0.16399999999999998
Goodwill_Intangibles,26.6,26.7,26.9,27.4,27.9,28.3,28.7,28.9,29.3,29.7,30.3,30.7,31.3,31.9,32.6,33.4
Inventory,111.9,104.5,85.0,80.1,74.7,71.3,81.2,73.8,79.5,68.3,82.7,82.1,90.9,90.9,91.8,88.5
LT_Debt,184.3,183.4,188.4,189.3,218.9,221.6,222.7,246.2,252.3,252.2,252.2,256.3,258.7,228.3,229.2,228.4
Revenue,169.1,134.5,133.8,130.4,121.8,111.6,104.1,103.3,81.9,87.3,101.4,108.5,113.9,107.2,97.9,97.0
Shares_Diluted,47.6748,47.6748,47.6748,47.6748,47.6748,47.6748,47.2408,46.1176,46.1176,46.1176,46.4769,45.5195,45.6039,39.8828,39.4448,38.3366
Total_Assets,655.6,625.6,591.6,574.2,565.7,532.6,530.1,516.1,540.7,517.4,569.7,557.6,580.5,543.4,489.8,490.6
Total_Liabilities,369.6,347.7,347.7,338.5,345.5,329.2,322.1,347.4,375.6,374.1,383.1,389.4,399.9,369.9,357.4,344.3
