AAII_QTR_DATA,03/31/2023,06/30/2021,03/31/2021,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017
Current_Assets,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Current_Liabilities,1.8,1.3,0.8,0.8,0.7,0.6,0.3,0.2,0.2
Diluted_EPS,0.0,0.002,-0.001,-0.002,-0.004,-0.003,-0.009,-0.002,-0.002
Goodwill_Intangibles,3.0,2.9,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.7,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,514.2268,434.2018,,40.6783,34.6882,34.024,44.2814,27.0714,23.9707
Total_Assets,3.7,3.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
Total_Liabilities,3.5,3.1,0.8,0.8,0.7,0.6,0.3,0.2,0.2
