AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,1593.6,1737.4,1988.2,2503.0,2675.2,2838.2,2171.6,2291.9,2613.9,2564.4,3172.7,3568.5
Current_Liabilities,404.4,212.9,239.2,259.9,256.1,284.3,348.2,324.5,319.7,420.6,418.3,425.8
Diluted_EPS,-5.228,-1.458,-0.277,-0.028,0.97,-1.85,-2.425,-0.086,-0.298,-3.707,-0.34700000000000003,-1.078
Goodwill_Intangibles,380.9,2119.2,2327.0,2346.2,2347.5,2197.5,2284.3,2370.8,2373.6,2430.8,2635.9,2426.5
Inventory,205.5,204.4,365.8,353.3,411.7,368.0,394.0,398.5,389.8,391.1,681.7,572.1
LT_Debt,1362.6,1534.8,1599.0,1607.7,1638.2,1605.0,718.1,624.1,574.8,500.7,610.4,670.7
Revenue,110.1,111.8,141.0,131.4,136.2,148.4,152.5,135.3,110.4,107.9,123.8,76.6
Shares_Diluted,398.4676,394.0279,393.8183,393.2748,404.5462,378.3951,372.9088,371.5205,363.7633,351.5197,348.5306,347.2269
Total_Assets,3517.5,5615.1,6309.0,6490.8,6966.5,6823.5,6309.2,6573.7,6845.8,6857.7,8046.0,8225.2
Total_Liabilities,1826.6,1980.8,2097.4,2182.2,2702.7,3220.4,2261.2,1592.1,1817.9,1931.2,2789.7,2873.2
