AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,487.9,498.5,656.9,526.2,562.6,561.1,535.6,523.9,676.9
Current_Liabilities,240.2,244.2,239.8,266.6,269.3,283.5,260.9,219.6,236.6
Diluted_EPS,0.271,0.227,0.33,0.215,0.292,0.339,0.081,0.425,-0.8109999999999999
Goodwill_Intangibles,574.9,583.9,594.5,609.6,608.2,620.2,622.8,630.8,626.6
Inventory,153.7,159.6,173.3,178.6,163.3,170.4,170.6,166.0,158.8
LT_Debt,444.6,476.5,672.8,528.4,575.1,578.8,597.3,584.0,744.5
Revenue,521.3,486.1,524.3,514.8,564.9,559.9,514.9,516.2,542.3
Shares_Diluted,43.5655,43.3322,43.5428,43.7071,43.5087,43.2454,42.9448,42.9032,42.8945
Total_Assets,1342.1,1364.5,1537.0,1411.8,1446.8,1449.8,1429.0,1316.7,1463.9
Total_Liabilities,897.7,935.1,1121.0,1003.6,1050.9,1067.1,1060.5,950.4,1115.8
