AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,719.6,703.3,655.1,583.2,517.2,492.0,457.9,446.2,449.6,428.4,430.3,409.1,479.8,436.9,481.1,540.1,577.9,618.9,663.6
Current_Liabilities,158.5,178.6,198.2,173.2,139.2,130.8,120.7,96.2,103.5,79.6,93.3,58.8,118.2,101.4,136.2,172.4,163.5,143.2,177.6
Diluted_EPS,0.335,0.393,0.325,0.22,0.071,0.06,0.024,-0.003,-0.045,-0.05,-0.076,-0.1169999999999999,-0.746,-0.104,-0.326,0.029,-0.005,0.06,0.233
Goodwill_Intangibles,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2
Inventory,98.1,97.1,93.3,90.1,84.4,79.0,79.9,81.2,80.2,82.9,84.6,93.4,97.3,100.9,107.0,118.6,124.5,130.1,129.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,476.7,482.0,459.6,375.5,284.6,268.3,225.3,188.8,182.6,148.6,116.6,89.3,243.8,236.0,293.2,358.5,334.7,376.8,440.0
Shares_Diluted,213.649,213.358,213.359,213.359,213.252,205.016,215.677,215.728,212.959,204.704,215.083,215.174,215.007,222.065,212.025,212.33900000000003,212.491,222.152,212.415
Total_Assets,1187.8,1129.0,1055.6,965.1,891.2,864.4,826.6,790.2,800.1,790.5,800.9,782.9,869.1,1053.2,1109.9,1224.0,1226.5,1199.6,1245.7
Total_Liabilities,260.1,271.3,282.2,258.4,233.4,222.6,195.9,166.1,176.9,158.9,163.3,134.2,197.9,222.9,254.7,302.3,298.6,249.2,269.1
