AAII_QTR_DATA,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
Current_Assets,0.3,0.4,0.3,0.1,0.1,0.2,0.3,0.3
Current_Liabilities,1.9,2.0,2.2,1.5,1.4,1.6,1.3,1.2
Diluted_EPS,-0.021,-0.021,-0.169,-0.102,-0.022,-0.32,-0.276,-0.24
Goodwill_Intangibles,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,25.1293,9.4731,4.7756,2.9148,1.8287,1.3639,1.0667,0.7581
Total_Assets,0.5,0.5,0.4,0.2,0.2,0.3,0.4,0.4
Total_Liabilities,1.9,2.0,2.2,1.5,1.4,1.6,1.3,1.2
