AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,177.7,161.6,147.2,140.2,143.9,155.6,154.4,150.7,147.9,52.6,38.4,,,,,
Current_Liabilities,79.5,68.3,64.8,66.9,68.4,77.1,67.6,62.1,57.8,50.6,37.7,,,,,
Diluted_EPS,0.093,0.103,0.057,0.034,-0.021,-0.102,0.005,0.018,-0.173,0.021,0.012,-0.015,-0.025,0.009,-0.022,-0.918
Goodwill_Intangibles,3.5,3.8,4.0,3.9,3.9,2.7,2.7,1.8,1.7,1.2,1.0,,,,,
Inventory,2.7,2.3,3.4,3.5,4.0,3.5,3.0,2.1,2.4,2.2,2.5,,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,36.9,35.6,32.7,34.4,33.7,36.7,31.4,32.1,27.4,22.7,15.6,11.5,9.7,10.2,6.2,8.2
Shares_Diluted,54.0324,54.1147,53.9583,54.0608,53.3319,53.3245,54.6809,55.1327,45.248,45.2745,45.2745,,,,,
Total_Assets,189.0,173.6,160.1,155.1,156.0,168.0,162.5,157.9,151.6,57.1,43.0,,,,,
Total_Liabilities,79.9,68.8,65.3,67.4,69.8,79.7,69.4,64.4,58.5,51.3,38.5,,,,,
