AAII_QTR_DATA,03/31/2023,12/31/2022,06/30/2022,03/31/2022,12/31/2021
Current_Assets,63.6,122.8,,,
Current_Liabilities,58.4,115.0,,,
Diluted_EPS,-0.055,-0.053,-0.039,-0.018,0.023
Goodwill_Intangibles,72.7,73.5,,,
Inventory,14.2,20.3,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0
Revenue,24.1,58.8,21.8,19.0,47.2
Shares_Diluted,,,,,
Total_Assets,142.0,201.1,,,
Total_Liabilities,62.0,117.8,,,
