AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,1278.9,1398.8,1132.2,1108.3,1101.1,1171.8,919.7,888.7,,,,,,,
Current_Liabilities,834.4,963.5,736.5,772.7,773.3,941.6,723.1,748.8,,,,,,,
Diluted_EPS,-0.408,-0.015,-0.055,-0.109,-0.011,-0.367,0.01,-0.125,-0.007,-0.12,-0.118,-0.085,-0.29,-0.158,-0.171
Goodwill_Intangibles,3139.5,3165.0,3162.3,3253.8,3343.1,3408.2,3480.6,3559.5,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1817.8,1821.8,1825.7,1829.6,1833.5,1837.4,2733.1,2750.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,365.4,398.8,372.0,372.0,362.3,406.7,361.8,341.8,333.7,376.5,327.2,314.8,304.5,378.6,322.9
Shares_Diluted,284.886,283.433,281.859,280.417,278.772,180.5756,273.6986,273.6986,,,,,,,
Total_Assets,4815.6,4970.9,4657.6,4736.5,4832.1,4986.3,4781.0,4850.8,,,,,,,
Total_Liabilities,2794.0,2916.5,2687.4,2756.7,2817.4,3002.6,3666.2,3727.2,,,,,,,
