AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,194.8,176.8,192.6,190.3,152.3,119.9,101.4,94.6,71.8,62.1,67.9,85.4,84.2,74.4,98.5,111.4,126.2,123.6,134.6
Current_Liabilities,54.7,52.6,59.1,56.7,46.9,64.4,50.8,59.9,48.3,37.8,37.4,55.3,58.2,46.1,143.7,161.6,67.3,60.4,64.4
Diluted_EPS,0.328,0.107,0.622,0.844,0.632,0.131,0.338,0.243,-0.025,-0.111,0.001,0.0559999999999999,-0.068,-0.253,0.063,-0.324,-0.095,-0.19,-0.326
Goodwill_Intangibles,64.7,65.4,66.1,66.8,67.5,68.2,68.9,69.6,70.3,71.0,71.7,72.4,73.1,73.8,74.5,75.8,76.5,77.3,78.0
Inventory,137.0,145.4,120.2,118.7,101.3,94.1,58.8,48.3,47.6,44.5,40.4,48.6,58.3,59.2,59.4,75.2,99.8,102.0,106.5
LT_Debt,35.9,39.0,49.8,80.7,91.5,73.1,74.2,75.4,76.5,78.0,79.5,81.0,80.9,82.0,0.0,0.0,97.9,98.3,99.7
Revenue,77.2,47.4,89.5,103.9,84.3,37.8,60.6,60.5,33.8,22.1,41.5,47.7,36.4,25.8,45.6,56.0,34.7,25.7,40.5
Shares_Diluted,47.311,47.277,47.1814,47.1523,46.7365,47.3252,46.9645,46.4188,43.3532,42.9277,43.6803,42.9176,42.6286,42.6287,42.6184,42.6042,42.6024,42.6021,42.5305
Total_Assets,289.8,272.5,286.6,284.7,246.8,215.7,197.1,190.7,169.5,161.6,167.8,187.2,187.7,180.2,204.2,219.2,236.9,228.3,241.0
Total_Liabilities,98.3,97.6,116.0,143.8,145.9,144.8,130.2,139.5,129.6,121.0,122.5,142.3,145.4,135.0,149.3,167.2,171.3,159.1,164.5
