AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,1106.6,1084.3,975.3,1025.1,1192.9,1300.7,888.3,662.0,675.5,622.8,807.3,853.1,782.1,886.9
Current_Liabilities,441.2,432.4,416.5,484.0,432.2,497.2,1028.4,845.0,867.5,882.6,768.9,772.2,368.7,833.1
Diluted_EPS,-0.162,1.429,0.388,-0.467,0.522,10.371,0.876,1.947,1.698,3.195,1.313,0.667,-0.1369999999999999,2.446
Goodwill_Intangibles,2031.0,2054.3,2078.4,2140.1,2101.7,2104.2,2502.5,2513.7,2462.6,2609.0,2121.1,2127.7,2163.8,2189.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,999.6,999.1,998.5,1033.7,1122.9,1036.0,1110.7,1189.7,1186.4,1182.2,1075.1,1071.4,1455.4,1062.9
Revenue,307.1,396.7,341.9,652.4,315.1,1416.7,355.1,653.0,311.7,1158.8,357.0,663.4,332.4,405.6
Shares_Diluted,46.9872,47.2004,46.8719,46.9198,46.9975,47.8627,48.5826,48.0738,45.8723,47.1156,46.3091,46.9647,47.0434,49.4252
Total_Assets,3527.1,3533.3,3433.1,3543.1,3663.2,3770.3,3830.7,3703.4,3703.7,3665.3,3343.0,3419.4,3368.9,3505.8
Total_Liabilities,1632.5,1640.7,1639.4,1748.9,1797.7,1802.5,2461.4,2408.9,2428.7,2454.3,2166.7,2156.3,2127.8,2194.7
