AAII_QTR_DATA,03/26/2023,12/25/2022,09/25/2022,06/26/2022,03/27/2022,12/26/2021,09/26/2021,06/27/2021,03/28/2021,12/27/2020,09/27/2020,06/28/2020,03/29/2020,12/29/2019
Current_Assets,2848.8,3084.3,1754.2,1762.4,1838.0,1149.6,1231.9,1478.7,1598.3,1479.3,1485.3,1592.8,1230.2,1292.6
Current_Liabilities,607.2,460.0,380.8,388.5,322.6,341.0,319.0,448.8,382.8,385.6,343.4,291.2,251.4,248.5
Diluted_EPS,-0.8,-0.731,-0.211,0.262,-0.538,-0.825,-0.605,-1.313,-0.965,-0.75,-1.681,-0.364,-0.556,-0.503
Goodwill_Intangibles,477.2,479.2,481.9,484.6,487.5,491.8,495.7,499.7,503.8,508.1,599.7,506.6,713.6,717.7
Inventory,288.9,266.6,241.8,227.0,219.4,198.6,183.0,166.6,147.5,144.3,187.3,121.9,170.1,165.3
LT_Debt,3032.6,3030.4,1310.3,1031.2,1018.1,463.7,844.3,833.9,823.8,813.7,803.9,795.2,488.5,482.8
Revenue,228.7,216.1,241.3,228.5,188.0,173.1,156.6,145.8,137.3,127.0,115.5,108.4,113.9,120.7
Shares_Diluted,124.439,124.344,124.035,123.729,123.597,117.218,115.919,112.394,112.891,110.688,109.705,108.586,108.115,107.925
Total_Assets,5454.7,5342.9,3858.5,3917.5,3752.7,3216.9,3248.8,3446.8,3507.7,3124.9,3123.3,3231.0,2737.9,2782.8
Total_Liabilities,3747.9,3562.7,1748.9,1478.2,1362.3,838.0,1209.4,1330.3,1260.7,1260.0,1214.6,1147.9,798.4,791.6
