AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,3131.7,3214.5,3301.6,3281.2,3465.5,3779.3,3557.5,2652.5,2750.7,1696.3,730.1,842.7,903.6,768.4,550.3,727.4
Current_Liabilities,5033.5,4176.7,3730.4,2939.8,2180.6,1810.1,1913.9,2334.3,2583.9,2959.8,3584.4,3399.6,3582.6,3429.4,3150.5,3052.2
Diluted_EPS,-1.215,-2.352,-4.012,-2.286,-1.94,-4.16,-2.512,-2.496,-2.988,-8.805,0.565,2.0909999999999997,1.108,0.54,0.698,2.112
Goodwill_Intangibles,598.7,598.7,598.7,598.7,598.7,598.7,599.0,600.5,603.3,606.1,2216.7,2221.3,2226.0,2230.6,2235.2,2241.7
Inventory,154.4,142.0,118.2,108.2,92.0,84.7,82.4,81.3,82.3,85.5,95.4,94.3,91.0,90.1,90.2,96.0
LT_Debt,12239.4,12563.5,11569.7,11864.8,11924.6,12181.7,11681.2,10465.1,10011.9,8432.4,6055.3,5672.6,5743.9,5934.2,5810.9,5875.3
Revenue,1187.2,521.9,487.4,153.1,4.4,3.1,9.6,6.5,16.9,1246.9,1480.6,1913.9,1664.3,1403.6,1381.2,1858.4
Shares_Diluted,419.1073,417.7346,392.0264,370.0165,369.9332,329.3772,294.1787,271.4353,239.3427,213.6308,214.7501,215.4995,216.8108,218.8733,221.4097,222.7527
Total_Assets,19113.2,19255.5,18729.8,18730.0,18526.6,18973.8,18399.3,17402.0,17528.1,16462.5,16684.6,15938.9,15966.0,15761.1,15206.0,15316.1
Total_Liabilities,18211.4,17747.9,16297.2,15846.8,14807.3,14596.5,14045.2,13314.3,13191.0,12087.9,10169.0,9665.5,9815.6,9855.8,9243.0,9118.0
