AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
Current_Assets,1.7,3.3,6.8,10.4,12.7,15.6,0.3,0.7,0.6,0.1,0.0,0.1,0.2,0.2,0.1,,,
Current_Liabilities,2.4,0.9,0.7,1.3,0.9,0.9,7.4,7.6,6.6,7.3,6.7,5.8,5.1,4.1,2.4,,,
Diluted_EPS,-0.273,-0.288,-0.356,-0.393,-0.377,-1.392,-1.345,-0.675,-1.81,-0.255,-0.397,-0.163,-0.129,-0.108,-0.052000000000000005,-0.057,-0.033,-0.07
Goodwill_Intangibles,1.7,1.7,1.8,1.8,1.6,1.6,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,,,,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.2,0.0
Shares_Diluted,16.4197,15.8563,15.1435,14.5108,14.3151,14.8565,2.865,8.5484,5.7808,9.0208,5.7303,17.191,17.191,17.191,17.191,,,
Total_Assets,7.0,8.5,9.7,12.7,14.6,17.5,0.6,1.0,0.9,0.4,0.6,0.6,0.7,0.7,0.5,,,
Total_Liabilities,4.2,2.7,0.7,1.3,0.9,0.9,7.4,7.6,6.6,7.3,6.7,5.8,5.1,4.1,2.4,,,
