AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,332.4,362.6,317.4,348.4,363.0,348.1,372.1,421.6,482.8,328.0,311.6,270.7,265.9,272.4,288.1,235.5,223.6,185.1,0.2
Current_Liabilities,168.6,186.8,161.1,165.5,154.1,175.2,116.9,106.7,70.4,64.0,72.0,65.0,72.0,104.9,90.3,78.7,91.8,68.7,4.9
Diluted_EPS,0.03,0.182,0.155,0.185,0.062,0.119,0.165,0.024,-0.055,-0.016,0.041,-0.147,0.135,-0.045,0.108,0.022,0.018,-0.286,0.13
Goodwill_Intangibles,1190.0,1210.9,1227.7,1262.6,1298.0,1326.2,954.8,982.2,905.4,928.6,946.9,968.0,991.7,1018.6,1008.0,1032.9,1057.4,1079.3,
Inventory,18.9,19.3,17.9,16.5,15.5,12.1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1140.7,1190.0,1204.0,1205.2,1206.3,1206.8,965.4,966.1,965.9,832.9,833.6,834.3,835.5,837.7,858.2,859.1,859.8,860.2,0.0
Revenue,191.9,186.1,197.7,187.5,170.4,170.0,162.1,128.7,89.9,100.2,96.9,79.8,116.7,112.5,128.2,109.6,98.5,370.1,107.6
Shares_Diluted,153.129,154.805,158.304,160.344,160.749,160.688,165.431,166.028,162.297,162.148,162.568,161.71,164.42700000000005,159.018,163.705,161.977,156.458,199.2803,50.0
Total_Assets,1710.9,1756.3,1718.3,1779.9,1824.5,1837.1,1481.9,1559.2,1497.2,1367.3,1372.0,1355.1,1374.1,1407.4,1375.9,1346.5,1365.6,1344.8,406.2
Total_Liabilities,1473.8,1525.2,1523.4,1535.6,1548.7,1577.1,1238.3,1242.8,1188.7,1051.8,1028.0,1023.4,1029.7,1097.8,1048.3,1036.6,1060.8,1042.7,18.9
