AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2684.3,2586.6,2323.6,2385.9,2317.9,2014.3,2167.2,1868.2,1894.4,1846.3,1864.5,1933.4,2139.8,1942.5,1768.0,1608.7
Current_Liabilities,331.5,292.6,305.4,320.0,311.4,302.4,323.3,258.9,255.0,207.3,463.0,469.9,463.5,270.0,276.6,372.4
Diluted_EPS,2.412,5.029,2.342,3.418,3.649,0.61,2.186,3.839,2.412,3.122,1.2009999999999998,3.009,4.6610000000000005,-11.318,1.484,2.42
Goodwill_Intangibles,44.6,44.6,44.6,44.7,44.7,44.7,158.1,158.2,158.2,158.3,158.3,158.4,161.9,170.8,170.8,167.7
Inventory,89.9,88.2,93.8,96.7,89.9,92.2,86.5,87.9,89.7,92.0,93.4,94.1,96.9,96.2,101.0,101.0
LT_Debt,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,600.0,750.0,800.0,1050.0,250.0,250.0
Revenue,466.9,461.9,415.2,444.7,446.5,379.1,384.9,380.1,362.0,356.3,311.1,401.5,373.6,362.6,381.4,412.7
Shares_Diluted,48.1,47.7,47.9,47.6,47.3,46.4,45.2,44.6,44.4,44.1,43.8,44.0,44.0,43.7,44.0,44.0
Total_Assets,5543.3,5359.8,5169.1,5048.9,4844.9,4641.0,4615.0,4411.2,4219.4,4025.9,3913.4,3999.6,3898.9,3726.7,3401.0,3412.1
Total_Liabilities,1224.9,1183.5,1210.2,1219.2,1205.4,1195.6,1219.8,1128.1,1125.7,1077.4,1133.0,1283.8,1332.1,1388.5,593.2,700.1
