AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,38.2,18.5,19.7,21.4,22.9,11.8,12.6,1.5
Current_Liabilities,1.6,1.0,1.1,1.3,0.8,0.9,0.4,0.2
Diluted_EPS,-0.09,-0.078,-0.086,-0.08,-0.069,-0.054,-0.05,-0.037
Goodwill_Intangibles,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.0
Inventory,2.1,2.3,2.2,2.0,1.3,0.7,0.2,0.1
LT_Debt,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.8,0.7,0.3,0.3,0.1,0.1,0.0,0.0
Shares_Diluted,31.2415,29.9768,29.7053,29.6624,27.8484,27.3646,25.9026,22.8035
Total_Assets,39.0,19.3,20.4,22.1,23.5,12.1,12.8,1.6
Total_Liabilities,1.9,1.1,1.2,1.4,1.0,0.9,0.4,0.2
