AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,351.3,363.7,362.3,349.5,345.9,340.5,319.4,315.1,302.0,313.4,324.6,350.0,315.2,321.4,323.6,324.7,320.8,330.9
Current_Liabilities,279.5,280.7,297.5,281.3,303.9,249.3,232.2,235.2,242.8,221.5,234.7,238.4,236.3,244.8,245.0,242.5,225.3,240.6
Diluted_EPS,-0.291,-0.313,0.119,0.098,0.031,0.206,0.214,0.113,0.176,0.456,0.111,-0.215,-0.138,0.205,0.049,0.1119999999999999,0.214,0.141
Goodwill_Intangibles,247.6,247.7,286.4,285.9,289.9,234.7,216.1,216.7,208.7,191.5,194.9,201.4,222.2,240.0,245.6,250.4,254.1,261.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,211.8,219.7,214.4,200.3,164.3,139.0,117.9,115.4,111.8,124.7,155.6,187.3,148.4,155.8,166.2,178.5,167.1,180.7
Revenue,333.4,306.4,303.7,287.8,303.0,297.6,276.5,262.2,265.6,261.7,242.9,246.0,257.6,265.8,267.8,256.4,274.5,264.9
Shares_Diluted,48.439,48.401,49.132,51.948,52.858,54.361,55.132,53.57,53.507,53.447,53.2,53.14,53.132,53.971,54.13399999999999,54.473,55.81399999999999,55.83600000000001
Total_Assets,791.5,820.6,860.0,845.6,852.6,806.5,770.6,772.7,753.0,739.6,747.3,781.7,760.0,775.5,794.2,804.2,701.4,731.5
Total_Liabilities,667.0,657.7,674.6,649.4,640.7,586.1,554.8,569.9,566.0,556.6,601.8,640.6,600.7,611.1,633.3,641.8,530.2,545.6
