AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,8503.4,8359.5,7825.0,6916.4,5983.5,5545.4,4640.4,5486.0,5982.7,6276.5,6115.1,6261.0,5426.1,6569.9,6963.7,6581.7,6053.1,5728.6
Current_Liabilities,4516.4,4355.2,4086.8,3614.6,2874.1,2710.9,2393.3,2653.5,2893.8,2833.1,2781.3,3443.5,3002.1,3450.8,3943.8,4179.6,3942.0,3412.8
Diluted_EPS,0.013,0.305,0.502,0.256,0.317,0.045,0.115,0.064,0.249,-0.011,-0.062,-0.089,-0.024,-0.071,-0.005,0.001,-0.037,0.039
Goodwill_Intangibles,896.1,856.3,820.9,797.0,808.6,838.0,803.5,854.8,932.1,986.5,1037.6,1278.9,1162.9,1350.4,1377.6,1302.2,1259.4,1126.2
Inventory,2867.8,2687.1,2305.4,1990.6,1732.5,1503.1,1307.8,1780.6,1941.8,1921.5,2060.8,2271.3,2104.7,2503.3,2725.0,2924.7,2914.7,2518.4
LT_Debt,1899.2,1923.3,1925.0,2008.7,2329.0,2243.7,2161.2,2266.5,2471.7,2577.5,2689.0,2152.6,1906.7,2307.7,2233.5,1235.1,1028.2,830.4
Revenue,4026.3,4790.9,5918.8,4258.4,4241.7,3353.5,3157.0,2918.7,1202.1,2741.1,2562.4,3196.0,3588.4,4332.1,4699.2,4396.1,4224.8,4187.4
Shares_Diluted,,2053.0,2052.0,2051.0,2050.275,2051.0,2051.0,2049.0,2049.0,2049.0,2049.0,2048.0,2047.232,2048.0,2047.0,2046.0,2045.188,2046.0
Total_Assets,18893.8,18094.1,17515.2,15941.7,15066.7,14655.0,14819.5,15018.7,16378.3,16523.5,16798.9,18122.1,16622.6,19286.4,20029.0,19258.4,18152.0,16349.0
Total_Liabilities,9107.6,9018.7,8936.9,8262.4,7983.9,7538.1,7991.6,8233.3,8978.7,9168.2,9151.7,9708.5,8540.6,10017.0,10295.8,9352.1,8706.6,7607.8
