AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2643.2,2452.6,2200.5,2149.1,2157.1,2145.2,2152.5,2122.1,2135.0,2217.2,2104.0,2177.8,2278.5,2214.8,1877.6,2176.2
Current_Liabilities,1485.4,1399.0,1218.7,1121.8,1089.1,2409.6,2522.2,1975.2,2585.8,1637.4,2336.6,2423.4,2450.8,2374.5,643.7,2088.1
Diluted_EPS,0.903,0.775,0.622,0.428,0.447,0.412,0.066,0.137,0.24,0.19399999999999998,0.602,0.4270000000000001,0.2,0.696,0.201,0.382
Goodwill_Intangibles,10543.0,10716.7,10929.9,11153.4,11252.0,11465.4,11696.4,11920.6,12151.6,12367.1,12604.3,12851.9,13092.6,13349.5,13414.9,13613.4
Inventory,911.8,854.4,768.2,713.6,683.8,665.0,666.1,661.4,657.2,685.7,708.8,734.2,733.1,711.7,702.5,836.7
LT_Debt,7563.9,7687.4,7868.5,8200.6,8527.4,7581.2,7647.8,8181.4,7730.0,8873.4,8179.7,8415.3,8711.4,8946.2,10542.3,9551.1
Revenue,1963.6,1844.2,1757.5,1649.8,1569.4,1467.1,1352.1,1309.5,1309.7,1326.4,1287.4,1337.8,1322.6,1329.8,1374.7,1432.5
Shares_Diluted,561.5,565.3,567.3,565.9,565.2,281.4,550.8,535.4,515.6,514.8,516.6,255.3,253.9,251.1,244.6,251.8
Total_Assets,16208.4,16199.5,16047.2,16215.0,16277.8,16478.8,16576.1,16770.9,17028.1,17426.1,17588.6,17858.5,18246.4,18350.0,18155.7,18667.1
Total_Liabilities,10230.5,10304.7,10243.9,10512.1,10757.9,11141.7,11279.1,11327.2,11526.8,11840.6,11972.0,12497.2,12958.1,13062.5,12994.6,13496.9
