AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
Current_Assets,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,1.2
Current_Liabilities,17.5,24.5,63.3,37.7,83.8,148.5,68.5,36.9,24.9,8.5,8.0,7.4,5.5,4.1,2.7
Diluted_EPS,0.001,0.014,-0.034,0.022,0.002,-0.058,-0.093,-0.027,-0.134,-0.014,-0.008,-0.018000000000000002,-0.027999999999999997,-0.019,-0.039
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.8,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,9450.619,1703.46,1404.566,1401.301,40198.75,1392.572,1368.486,576.8024,650.391,493.8708,177.1582,166.3617,160.5631,154.5763,141.834
Total_Assets,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.6,1.3,1.3,2.4
Total_Liabilities,17.6,24.6,63.4,37.8,83.9,148.6,68.5,36.9,24.9,8.5,8.0,7.4,5.5,4.1,2.7
