AAII_QTR_DATA,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018
Current_Assets,111.5,130.8,30.4,28.7,30.0,37.0,34.2,36.0
Current_Liabilities,20.4,41.3,34.0,34.2,57.4,59.6,57.7,57.8
Diluted_EPS,-0.837,4.076,0.547,0.13,-0.037,0.056,-0.03,1.805
Goodwill_Intangibles,66.5,68.5,68.5,175.6,248.2,176.1,176.1,176.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,47.5,55.7,69.2,71.5,48.8,50.4,52.0,53.4
Revenue,10.4,10.7,8.9,9.6,9.0,10.8,9.4,10.7
Shares_Diluted,13.054,12.937,12.83,12.816,12.729,12.609,12.522,13.0085
Total_Assets,222.0,241.5,256.2,259.9,237.7,245.8,244.3,246.2
Total_Liabilities,102.1,106.4,174.8,185.7,165.5,173.2,173.0,174.6
