AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,49.4,69.2,80.8,96.1,103.5,116.1,11.4,0.2
Current_Liabilities,1.0,8.4,8.6,10.3,5.4,6.5,3.2,0.0
Diluted_EPS,-1.157,-1.22,-1.294,-1.134,-1.093,-0.9,-1.093,-1.938
Goodwill_Intangibles,0.0,0.5,0.5,0.5,0.5,0.4,0.3,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,26.7,22.9,18.1,10.8,6.4,5.5,0.0
Revenue,,1.7,1.4,0.9,0.9,0.5,0.3,
Shares_Diluted,11.6302,11.6129,11.5696,11.4764,11.4681,8.834,7.5712,0.159
Total_Assets,88.1,102.1,110.3,119.9,119.1,126.5,20.1,0.2
Total_Liabilities,34.7,35.2,31.5,28.4,16.2,12.9,8.7,0.0
