AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,397.9,420.6,579.8,525.6,358.0,1.0,357.5,1.5,,,
Current_Liabilities,248.2,474.3,691.2,661.5,480.5,1.7,343.2,0.1,,0.0,
Diluted_EPS,-0.054,0.243,-0.526,-0.112,-0.276,-0.506,-0.163,0.5329999999999999,-0.202,0.0,-0.064
Goodwill_Intangibles,,,,,1.4,0.0,1.5,0.0,,0.0,
Inventory,114.7,115.4,103.1,92.9,73.1,0.0,81.5,0.0,,0.0,
LT_Debt,304.6,85.1,92.3,203.3,211.5,0.0,300.3,0.0,0.0,0.0,0.0
Revenue,95.5,102.2,90.7,94.5,366.0,0.0,144.8,0.0,364.1,0.0,171.4
Shares_Diluted,231.963,231.989,230.29,193.334,244.2259,43.125,244.2259,37.5,,37.5,
Total_Assets,873.4,876.0,1044.7,998.3,844.4,346.2,809.4,346.6,,0.0,
Total_Liabilities,574.4,583.3,808.6,898.1,720.7,54.3,664.4,26.9,,0.0,
