AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020
Current_Assets,226.2,152.5,110.1,151.8,,
Current_Liabilities,24.7,32.5,17.2,11.8,,
Diluted_EPS,-1.193,-0.674,-1.067,-1.326,-1.243,-0.52
Goodwill_Intangibles,26.2,25.3,26.0,23.1,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,10.3,0.1,0.2,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,53.0502,45.1666,39.2568,34.0146,,
Total_Assets,252.6,178.0,136.5,175.2,,
Total_Liabilities,39.2,36.2,20.5,34.8,,
