AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
Current_Assets,0.2,0.3,0.6,0.7,0.7,1.2,1.4,1.9,2.5,0.3,0.4,0.5,0.8,1.1,0.6
Current_Liabilities,0.9,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.5,3.5,3.9,3.8,4.5,4.4,3.8
Diluted_EPS,-0.004,-0.002,-0.002,-0.003,-0.007,-0.002,-0.002,-0.002,-0.002,-0.006,-0.01,-0.071,-0.025,-0.022,-0.0069999999999999
Goodwill_Intangibles,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.9,0.6,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Shares_Diluted,295.0253,283.0748,277.4163,275.8767,274.258,273.0491,268.5086,266.5133,260.659,134.0285,130.9366,86.0757,79.0656,72.9059,72.15100000000002
Total_Assets,1.3,1.1,1.3,1.3,1.3,1.8,2.1,2.5,3.1,4.4,4.6,4.6,9.0,9.4,9.0
Total_Liabilities,3.7,3.5,3.4,3.3,3.4,3.2,3.2,3.3,3.4,4.2,3.9,3.8,4.5,4.4,3.8
