AAII_QTR_DATA,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,1367.3,1314.2,1295.8,1244.0,1198.7,1126.3,1143.6,1096.7,1220.5,1121.2,1159.1,1122.6,1173.6,1157.7,1170.4,1125.7
Current_Liabilities,606.5,638.5,581.9,606.6,548.8,499.5,419.4,406.8,432.8,498.2,531.1,482.9,446.4,493.1,487.6,469.4
Diluted_EPS,0.666,0.572,0.61,0.658,0.658,0.438,0.484,0.502,0.496,0.5,0.505,0.447,0.578,0.462,0.563,0.78
Goodwill_Intangibles,410.4,423.7,379.8,384.1,386.5,387.4,379.8,384.1,369.1,378.2,379.1,374.0,383.7,388.0,386.7,274.0
Inventory,510.7,480.7,444.7,384.5,360.1,347.6,329.5,322.7,346.5,350.1,361.5,332.8,359.5,365.6,360.5,334.1
LT_Debt,607.2,553.9,548.1,461.0,454.6,495.1,576.3,617.4,735.1,595.8,596.8,584.4,644.4,632.5,630.6,499.6
Revenue,853.2,802.5,760.9,773.1,765.0,679.1,636.6,617.4,629.7,662.0,672.7,727.0,712.8,703.7,701.4,724.7
Shares_Diluted,124.6,125.6,126.3,128.2,128.3,128.2,128.0,127.7,127.7,128.9,128.6,130.0,130.0,130.0,131.0,131.3
Total_Assets,2519.2,2491.3,2438.5,2400.2,2354.6,2271.1,2269.4,2244.6,2338.5,2262.2,2283.3,2142.6,2205.9,2166.3,2144.0,1976.6
Total_Liabilities,1395.6,1374.5,1322.6,1263.1,1201.2,1196.7,1222.6,1257.5,1399.7,1327.4,1371.7,1255.3,1266.2,1298.9,1294.4,1123.6
