AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,66.3,77.7,66.0,57.7,58.8,61.2,68.2,82.7
Current_Liabilities,42.2,481.7,44.6,41.0,40.4,46.5,54.0,64.9
Diluted_EPS,-2.696,2.688,-1.693,-52.955,-6.615,-11.504,-2.844,-78.07
Goodwill_Intangibles,485.5,489.9,494.7,499.2,600.0,600.4,633.9,803.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,434.5,0.0,440.3,438.9,433.3,418.1,417.6,576.7
Revenue,23.0,24.0,22.6,20.2,24.2,25.4,26.4,25.5
Shares_Diluted,1.6542,1.6504,1.6444,1.6356,1.6294,1.6238,1.6171,1.6055
Total_Assets,565.9,631.3,629.6,626.2,723.2,726.9,771.9,956.7
Total_Liabilities,539.5,601.3,604.9,599.6,609.5,603.5,630.0,809.1
