AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,4271.3,4221.3,4404.5,4605.4,4465.5,4240.2,4274.6,4774.1,3742.4,3704.7,3644.8,5502.1,4068.7,4078.5,4336.5,4334.3,4349.7,4258.6
Current_Liabilities,4779.7,4847.4,5614.4,4644.2,4818.5,4705.3,4685.3,4755.2,4217.9,4565.2,4500.3,6174.7,5190.2,4618.5,5443.8,4430.8,4935.2,4615.8
Diluted_EPS,0.833,0.919,0.723,0.958,0.637,1.05,0.872,1.368,0.709,0.847,0.67,0.8290000000000001,1.025,0.85,0.8540000000000001,0.7879999999999999,0.653,0.889
Goodwill_Intangibles,7673.4,7564.7,7627.9,7680.1,7626.8,7615.7,7656.8,7684.5,7033.6,7053.0,7025.4,7567.9,7612.5,7643.2,7885.8,7314.0,7655.1,7260.9
Inventory,179.8,196.5,176.5,168.7,126.5,134.3,153.2,144.3,122.2,165.0,150.9,151.1,135.8,129.0,165.0,156.9,167.9,166.2
LT_Debt,7918.7,8128.5,8030.9,8423.8,8531.5,8615.8,9210.8,8918.9,8158.9,8082.5,8405.4,8419.9,8524.2,9186.7,9316.5,8692.0,7419.6,7514.5
Revenue,3204.6,3031.4,3025.9,3072.5,3152.4,3063.6,3085.8,3111.3,2952.1,2808.6,2739.7,2974.4,3256.9,3053.1,3125.6,3031.6,3297.7,3112.4
Shares_Diluted,518.2386,518.1159,517.6651,517.9606,517.8853,517.9704,517.8117,517.8571,518.191,518.0289,518.1269,517.6933,518.2087,518.0879,518.2768,518.1696,517.7689,518.2039
Total_Assets,27328.2,27060.7,27283.8,27627.9,27529.1,27188.3,27272.7,27859.9,24706.7,24612.0,24302.8,27634.2,26349.7,26204.8,26980.5,25553.4,24622.4,23860.3
Total_Liabilities,14931.7,15113.8,15719.8,15130.4,15528.9,15491.2,16108.3,16248.2,15042.8,15834.0,15961.3,17795.0,16708.3,17473.8,18184.7,16663.2,15658.0,14871.5
