AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,259.8,266.8,264.8,258.3,267.0,255.5,263.0,264.2
Current_Liabilities,360.0,396.9,420.6,420.9,429.8,413.1,402.5,370.6
Diluted_EPS,0.068,-0.07,-0.036,0.04,-0.011,-0.068,0.028,-0.055
Goodwill_Intangibles,1442.3,1450.0,1457.8,1465.9,1473.6,1481.4,1472.2,1471.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1762.7,1779.8,1792.1,1800.6,1809.6,1812.7,1817.1,1837.9
Revenue,380.3,386.7,400.5,419.5,419.1,384.0,394.8,400.6
Shares_Diluted,91.5571,90.0599,89.4874,90.9321,88.858,88.7216,89.8074,88.6148
Total_Assets,3502.9,3522.3,3543.5,3548.2,3560.3,3550.9,3528.3,3498.1
Total_Liabilities,2557.0,2598.3,2620.1,2626.5,2649.5,2641.4,2616.8,2588.9
