AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,27.7,35.1,45.5,61.8,74.4,92.5,100.2,112.8,126.8,142.5,133.1,62.4
Current_Liabilities,137.5,147.1,160.2,172.7,184.1,191.4,172.7,152.2,138.6,137.9,111.5,81.0
Diluted_EPS,0.043,0.037,-0.108,-0.221,-0.29,-0.618,-0.627,-0.671,-0.27899999999999997,-0.22,-0.52,-0.478
Goodwill_Intangibles,1.7,2.0,2.2,2.2,2.4,2.5,2.4,0.2,0.2,0.2,0.2,0.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,27.8,30.8,36.5,37.1,41.7,35.4,35.9,40.6,43.3,39.7,34.3,27.2
Shares_Diluted,50.2422,50.2423,49.5588,49.4653,49.3375,49.3596,50.831,49.4711,49.246,47.9522,47.9522,47.9522
Total_Assets,45.4,54.4,69.1,88.5,105.7,128.3,142.4,156.4,172.2,181.9,145.1,71.8
Total_Liabilities,150.2,161.7,179.5,192.4,198.1,207.0,192.7,172.7,159.0,158.3,111.6,81.3
