AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,24.7,12.6,12.1,14.9,26.1,39.4,56.8,61.3
Current_Liabilities,38.4,35.6,33.6,23.6,25.0,27.9,34.6,29.6
Diluted_EPS,-1.589,-3.331,-1.773,-1.624,-2.071,-2.17,-1.411,-2.004
Goodwill_Intangibles,127.4,128.4,130.7,132.9,135.1,137.4,139.6,141.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,329.9,306.6,293.6,291.6,289.7,287.8,286.0,284.1
Revenue,17.1,17.5,16.6,16.5,16.4,16.0,14.4,16.1
Shares_Diluted,7.7033,7.7034,7.7037,7.7037,7.7018,7.6988,7.6833,7.6346
Total_Assets,169.5,159.6,160.9,166.9,181.4,197.8,217.4,225.3
Total_Liabilities,406.1,384.9,362.1,355.0,358.0,359.8,364.2,361.5
