AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,221.4,267.7,324.2,356.6,302.3,291.7,251.5,387.3,369.2,428.7,647.5,587.7,611.1,569.5,592.0
Current_Liabilities,109.0,129.4,134.7,134.1,113.1,145.1,138.0,200.0,192.6,201.9,234.2,221.1,246.4,270.4,262.8
Diluted_EPS,-0.012,0.198,0.159,0.138,0.057,0.187,-0.523,-0.011,-0.681,-2.22,0.056,0.1169999999999999,0.002,0.5870000000000001,0.1969999999999999
Goodwill_Intangibles,530.5,533.1,533.5,540.2,547.0,551.8,555.3,561.5,564.2,529.0,1902.6,1898.2,1901.0,1528.9,1934.6
Inventory,45.8,44.4,49.7,56.2,54.7,53.8,48.1,48.0,48.9,52.8,249.7,266.6,265.0,137.6,259.8
LT_Debt,864.1,865.9,867.6,869.3,871.1,872.8,874.6,1395.9,1401.6,1400.4,1905.0,1898.9,1961.7,1843.2,2007.1
Revenue,160.9,182.7,232.5,225.2,179.7,170.2,167.4,147.0,126.6,124.1,130.7,115.6,125.6,1199.9,423.8
Shares_Diluted,122.1789,127.354,134.0968,139.1496,138.7491,136.3349,136.1296,136.0951,136.0061,136.2394,135.107,135.6718,135.2409,135.5487,135.6497
Total_Assets,1830.0,1884.6,1931.8,1967.8,1935.2,1931.2,1902.8,3087.6,3064.0,3198.3,4324.4,4247.2,4296.9,4321.7,4365.5
Total_Liabilities,1155.9,1177.3,1192.3,1189.6,1169.6,1190.5,1195.5,1882.2,1876.8,1921.2,2524.0,2474.4,2558.4,2542.3,2633.8
