AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,19.9,16.6,20.9,23.9,27.2,32.2,35.8,39.6,27.6,5.7,0.8,1.0,0.2,0.3,0.3,0.3,0.1,0.1,1.2
Current_Liabilities,4.1,4.9,5.0,8.6,9.5,10.3,3.9,3.3,3.6,35.1,30.7,28.6,21.2,19.7,18.8,16.7,15.5,14.0,13.2
Diluted_EPS,-0.006,-0.173,-0.219,-0.095,-0.167,-0.518,-0.174,-0.145,-1.827,-6.27,-0.637,-4.119,-0.414,-0.366,-8.638,-0.913,-1.501,-1.422,-4.7010000000000005
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,25.3,25.3,25.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,39.0855,32.3007,31.3806,31.2376,32.4861,34.785,31.3813,33.5164,16.2399,2.3817,4.5133,4.2294,4.1219,4.0119,3.459,3.0538,3.0053,2.9745,50.1545
Total_Assets,20.1,16.7,21.1,24.2,27.4,32.2,35.8,39.6,27.6,5.7,0.9,1.1,0.3,0.4,0.5,25.7,25.5,25.4,26.5
Total_Liabilities,7.0,5.0,5.1,8.7,9.7,10.3,3.8,3.1,3.5,34.9,30.5,28.4,21.0,19.5,18.6,16.6,15.4,13.9,13.1
