AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,344.0,370.5,393.4,272.2,256.0,251.0,269.0,279.8,308.2,288.6,281.3,174.0,89.5,101.7,112.2,122.6,79.9,,
Current_Liabilities,29.8,31.7,32.7,58.1,57.0,45.2,38.6,35.8,36.1,38.6,54.2,7.4,7.3,6.9,5.9,6.5,5.8,,
Diluted_EPS,-0.489,-0.502,0.039,-0.571,-0.363,-0.473,-0.307,-0.333,-0.284,-0.176,-0.173,-0.59,-0.595,-0.531,-0.544,-0.526,-0.491,-1.763,-0.67
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,7.9,4.0,29.7,5.9,11.4,3.0,9.0,8.8,7.2,10.6,9.0,,,,,,,0.0,0.0
Shares_Diluted,48.3701,48.2055,41.1096,38.661,38.592,38.537,37.7699,32.8549,31.7612,29.1814,28.3967,21.0017,20.2505,20.3011,20.1582,20.2681,19.4787,,
Total_Assets,364.7,388.0,410.9,338.0,358.9,381.3,399.4,328.4,326.1,298.3,301.4,184.5,101.8,113.0,122.3,133.4,92.7,,
Total_Liabilities,30.9,38.5,42.1,68.7,70.2,79.8,81.8,88.1,93.0,100.0,106.0,12.5,12.7,12.6,11.9,12.8,12.3,,
