AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,10.2,10.2,13.2,0.4,0.3,0.4,0.7,1.3
Current_Liabilities,19.2,49.6,41.5,2.2,1.1,0.5,0.1,0.5
Diluted_EPS,-0.055,-1.869,0.051,0.04,0.034,-0.038,0.239,-0.117
Goodwill_Intangibles,29.5,29.9,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,4.2,3.6,2.4,3.5,1.7,,,
Shares_Diluted,25.6707,19.8065,20.7609,20.7609,14.9032,14.9032,14.9032,14.9032
Total_Assets,89.1,99.3,98.9,119.0,117.7,117.8,118.0,118.6
Total_Liabilities,45.1,94.2,68.2,9.6,6.4,7.3,6.9,11.1
