AAII_QTR_DATA,08/31/2022,02/28/2022,08/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019
Current_Assets,48.4,50.0,66.1,188.2,281.7,308.6,376.1,324.0,298.9,358.2,417.8
Current_Liabilities,777.2,775.8,668.6,736.5,746.9,725.2,658.6,587.0,592.5,502.0,508.8
Diluted_EPS,-0.006,-0.021,-0.214,-0.008,-0.007,-0.007,-0.02,-0.001,-2.013,2.0980000000000003,2.487
Goodwill_Intangibles,,,0.0,212.3,245.4,249.4,183.5,187.7,141.0,145.6,135.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,34.2,0.0,51.2,100.8,148.1,179.0,184.9,189.5,178.4,199.3,197.8
Revenue,2.1,0.0,485.2,132.0,97.1,143.3,105.6,125.5,115.4,194.1,161.9
Shares_Diluted,2160.615,7305.83,3305.83,3230.792,3221.473,3234.219,3217.224,3246.209,6.4721,6.1568,6.5172
Total_Assets,48.4,52.1,71.3,991.5,1087.9,1119.4,1088.1,1099.9,1121.1,898.9,899.4
Total_Liabilities,807.7,792.7,727.8,974.9,1049.2,1062.7,1012.9,959.5,974.2,737.2,745.4
