AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,1237.4,1296.9,1301.1,1385.9,1436.3,1458.4,1491.0,1569.6,1736.5,1804.7,1833.3,1806.7,1798.0,2015.0,2672.3
Current_Liabilities,39.3,92.0,51.3,52.9,54.4,73.4,94.0,270.9,398.0,272.0,188.0,303.2,258.1,426.4,774.1
Diluted_EPS,-0.068,-0.281,-0.132,-0.073,-0.118,-0.482,0.283,-0.651,-0.584,-0.409,0.259,-0.395,0.279,2.892,2.072
Goodwill_Intangibles,36.4,37.5,30.3,33.5,25.7,25.9,29.1,337.6,328.3,327.8,326.3,321.1,368.0,366.0,487.1
Inventory,59.8,50.7,46.1,53.8,50.0,44.3,42.9,48.1,61.1,57.9,74.1,68.6,55.2,48.7,67.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9
Revenue,27.1,30.9,28.2,31.2,33.8,34.8,27.6,21.1,16.6,22.4,15.0,12.8,10.8,9.3,7.4
Shares_Diluted,380.6342,378.6445,378.1142,376.0319,375.0227,374.2701,372.4564,371.7214,363.0127,358.1159,350.2888,349.0754,349.0109,370.3919,369.2687
Total_Assets,1566.2,1638.4,1671.4,1799.4,1851.8,1887.9,2073.6,2483.4,2474.3,2532.7,2523.8,2462.0,2469.3,2677.4,3538.6
Total_Liabilities,40.9,93.4,58.5,59.6,62.7,81.7,102.3,278.2,408.5,281.9,199.8,316.1,270.8,436.2,786.5
