AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,11.8,103.9,24.8,32.0,29.9,34.1,38.3,36.8,37.8,47.5,62.5
Current_Liabilities,19.4,35.3,34.2,43.1,35.4,54.6,47.0,45.2,54.7,48.9,57.1
Diluted_EPS,1.787,-0.934,0.102,-0.273,-0.153,-0.173,0.014,-0.137,-0.065,-1.39,-0.097
Goodwill_Intangibles,13.7,14.3,18.8,19.4,20.1,30.7,21.5,22.2,22.9,24.2,24.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,106.6,252.6,260.6,267.6,271.6,255.6,259.1,262.0,253.0,265.6,271.6
Revenue,27.1,110.2,85.8,132.5,25.7,106.5,91.7,187.7,93.7,123.5,133.2
Shares_Diluted,41.43,41.104,77.646,41.119,41.015,40.755,40.811,40.773,40.678000000000004,40.399,40.38
Total_Assets,139.0,233.0,278.1,287.0,290.1,301.9,314.0,316.3,319.7,323.3,386.2
Total_Liabilities,136.9,299.2,307.2,322.7,319.3,323.3,331.9,333.4,332.4,330.2,333.2
