AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
Current_Assets,55.3,26.9,27.8,29.3,33.3,36.0,39.7,20.6,12.1,12.5,4.6,4.7,3.3,3.5,2.8,3.0,3.6,1.9
Current_Liabilities,9.9,8.4,8.4,7.8,8.2,6.8,5.5,6.0,5.9,1.3,5.9,6.1,6.0,6.9,6.5,6.7,15.5,4.2
Diluted_EPS,0.201,-0.111,-0.16,-0.17,-0.372,-0.254,-0.219,-0.225,-0.188,-0.378,-0.363,-0.0559999999999999,-0.032,-0.025,-0.016,-0.078,-0.148,-0.042
Goodwill_Intangibles,,15.9,16.4,17.0,17.6,18.2,18.7,18.9,19.7,,19.5,64.5,65.6,68.1,69.3,57.0,57.4,77.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0
LT_Debt,25.3,25.1,24.9,24.7,24.5,24.3,24.0,0.0,0.0,0.0,0.4,0.8,0.8,0.8,0.4,0.0,0.0,0.1
Revenue,4.9,7.9,7.2,6.5,6.4,5.7,5.0,4.5,1.6,0.5,2.9,5.9,4.6,4.3,2.7,5.0,3.4,3.4
Shares_Diluted,32.3002,32.1882,32.0884,31.9842,31.8577,31.666,31.3327,30.9967,24.0335,13.1896,116.0689,110.7359,94.6947,92.7112,79.2953,77.667,73.1639,72.3129
Total_Assets,55.6,46.3,48.1,50.5,54.4,56.8,60.4,41.3,33.4,12.6,26.4,71.8,71.3,73.7,74.1,62.1,63.0,60.9
Total_Liabilities,35.2,33.8,33.8,33.0,33.2,31.7,30.3,6.8,6.6,1.3,7.0,8.0,7.9,8.5,7.8,7.7,16.6,4.2
