AAII_QTR_DATA,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,32.5,37.8,39.9,38.0,43.0,28.2,21.3,20.4
Current_Liabilities,125.9,111.2,118.0,102.0,141.9,131.6,118.5,113.4
Diluted_EPS,-0.875,0.34,-0.612,2.042,-0.944,-0.565,-0.744,-0.99
Goodwill_Intangibles,28.0,28.2,28.5,28.7,28.9,29.2,29.4,29.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,33.3,40.7,41.6,44.1,53.0,36.1,36.8,23.3
Revenue,89.8,68.9,56.5,88.8,69.2,52.4,52.0,55.7
Shares_Diluted,15.2131,15.2131,15.2131,15.2131,15.2128,15.2128,14.3425,14.3425
Total_Assets,126.5,132.3,135.9,132.0,142.3,130.3,126.9,119.7
Total_Liabilities,168.6,161.3,170.3,157.5,201.4,175.3,163.8,146.1
