AAII_QTR_DATA,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018
Current_Assets,0.7,0.9,1.1,1.2,1.4,1.4,1.5,2.1,2.5,2.5,3.5,3.0,5.0,3.3,5.7,3.5
Current_Liabilities,11.0,10.5,9.9,9.3,8.7,8.3,7.9,49.3,37.2,28.0,21.8,24.8,24.7,5.2,5.2,3.9
Diluted_EPS,-0.019,-0.021,-0.031,-0.016,-0.02,-0.017,0.67,-0.393,-0.311,-0.131,-0.095,-0.065,-0.115,-0.099,-0.098,-0.054
Goodwill_Intangibles,,,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Inventory,0.7,0.9,0.9,1.1,1.1,1.1,1.2,1.6,1.8,2.0,2.1,2.3,2.6,1.9,2.1,1.6
LT_Debt,22.3,22.3,22.3,22.3,22.4,22.4,22.4,8.8,8.5,7.7,6.6,0.0,0.0,14.1,13.6,10.8
Revenue,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.2,0.2,0.4,0.3,0.5,0.9,0.5,1.6
Shares_Diluted,37.1815,33.3119,32.3228,32.3119,32.3119,32.3119,32.3119,32.3119,32.3119,32.3119,32.3119,32.3119,32.3119,32.3119,32.3119,32.3119
Total_Assets,0.7,0.9,1.1,1.6,1.8,1.8,1.9,2.5,2.9,2.9,3.9,3.4,5.4,3.7,6.1,5.1
Total_Liabilities,32.7,32.3,31.7,31.3,31.0,30.3,30.0,57.7,45.4,35.4,28.2,24.6,24.5,19.2,18.6,14.5
