AAII_QTR_DATA,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016
Current_Assets,28.6,47.2,47.2,76.5,15.4,5.7,0.2,6.6,5.0
Current_Liabilities,12.8,6.5,6.5,10.0,8.0,3.4,1.0,7.3,11.7
Diluted_EPS,-0.02,-0.23,-0.012,-0.219,-0.06,-0.71,-0.236,-0.28,-0.417
Goodwill_Intangibles,65.1,6.3,28.2,43.4,90.6,92.2,100.6,61.8,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,6.4,6.4,6.4,0.4,0.4,0.0,0.0,0.0,0.0
Revenue,2.5,2.8,2.8,1.3,0.3,0.0,0.0,0.4,4.7
Shares_Diluted,95.3345,80.0246,78.3696,51.2306,18.9308,12.3704,10.3129,8.3679,6.4765
Total_Assets,164.3,140.6,140.6,190.8,156.2,98.5,100.8,100.3,100.9
Total_Liabilities,28.0,20.1,20.1,52.8,57.8,14.6,12.4,13.6,18.2
