AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,44.2,9.6,6.0,1.8,0.8,1.4,3.1,4.6,2.9,2.8,4.4
Current_Liabilities,1.9,3.2,1.9,3.0,2.3,1.9,2.0,1.9,1.8,1.5,1.9
Diluted_EPS,-0.483,-2.349,-1.382,-1.895,-1.573,-3.19,-2.532,-3.279,-3.207,-3.792,-0.125
Goodwill_Intangibles,,,,,,0.0,0.6,0.6,0.6,0.7,1.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,5.7412,2.1106,1.4458,0.8586,0.7373,0.7181,0.7169,0.5935,0.4907,0.4698,11.7173
Total_Assets,45.1,10.5,7.0,3.7,2.8,3.4,5.8,7.3,5.5,3.6,5.4
Total_Liabilities,2.0,3.4,2.2,3.4,2.8,2.4,2.7,2.6,2.6,1.5,1.9
