AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,19122.6,18253.9,15893.5,17809.6,16892.5,20560.9,16473.0,17890.3,14606.4,15961.8,18583.2,16298.7,16339.8
Current_Liabilities,22155.6,20757.0,18793.7,22856.7,19208.2,23000.7,23359.3,24563.1,18846.9,19802.7,20764.0,18744.8,15674.8
Diluted_EPS,2.638,1.015,1.918,1.757,1.591,1.87,1.565,1.524,1.682,1.449,20.933000000000003,1.724,1.4
Goodwill_Intangibles,160182.1,158880.3,143490.6,141259.3,143140.7,157314.1,147414.7,153992.0,143135.8,148064.6,156724.7,17297.3,16019.9
Inventory,7037.7,7386.4,6551.2,7952.3,7443.5,8433.8,7562.7,8325.9,6958.7,7821.1,7802.6,7353.9,7658.9
LT_Debt,48059.0,49297.5,44261.5,45124.0,49549.4,53853.2,46914.8,51602.0,49958.4,53331.4,58582.3,21428.1,21798.8
Revenue,18349.4,15970.4,16764.7,15109.2,16759.7,15228.3,17010.4,15103.0,14838.4,14356.6,16161.5,10537.2,9864.2
Shares_Diluted,2261.0,2273.0,2298.0,2296.0,2296.0,2294.0,2291.0,2291.0,2293.0,2291.0,2239.0,1863.0,1867.0
Total_Assets,190550.6,188471.9,170470.0,170010.8,170873.3,189472.2,174987.2,183807.0,168907.9,175819.2,187686.5,55663.3,52583.9
Total_Liabilities,97018.9,96942.0,87197.6,91955.6,93096.1,103665.7,95684.8,102792.0,93372.5,98828.2,106840.5,44701.4,41766.5
