AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,282.2,287.2,285.5,298.4,330.1,349.5,369.5,80.6,91.1,,,,,,
Current_Liabilities,62.8,62.0,56.9,56.0,60.3,58.9,71.6,60.7,54.5,,,,,,
Diluted_EPS,-0.042,-0.002,-0.06,-0.112,-0.1,-0.055,-0.119,-0.09,-0.067,,,,-0.028,,
Goodwill_Intangibles,31.3,31.2,31.4,32.4,34.4,33.6,34.7,37.3,31.5,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3.6,3.7,4.4,4.9,6.4,6.1,6.7,8.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,42.3,45.5,38.8,38.7,34.7,37.1,31.9,30.9,25.9,29.0,27.7,25.3,16.6,19.9,14.1
Shares_Diluted,188.24,189.492,190.842,191.281,191.165,191.829,184.881,172.63,187.2586,,,,,,
Total_Assets,353.5,357.7,356.4,371.0,403.0,415.0,426.1,138.8,138.8,,,,,,
Total_Liabilities,86.0,83.0,78.8,79.9,88.2,87.8,91.0,83.7,73.0,,,,,,
