AAII_QTR_DATA,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,09/30/2017,06/30/2017,12/31/2016
Current_Assets,2.8,0.9,3.5,9.5,5.6,11.7,64.8,75.8,76.0,63.4,39.0,29.6
Current_Liabilities,0.1,0.8,1.8,2.1,2.1,2.4,2.0,2.8,7.9,5.7,5.2,4.5
Diluted_EPS,-0.573,-0.135,-2.897,-0.302,-3.041,-27.796,-5.307,3.407,2.445,1.17,2.06,0.191
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.2,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.1,1.2,3.0,11.4,12.0,5.1,8.0,4.8
Shares_Diluted,3.0629,2.9119,2.9119,2.1194,2.0104,2.0104,2.0104,2.0104,4.4155,4.2859,4.0,23.0
Total_Assets,2.8,0.9,3.6,9.5,5.6,11.9,66.8,79.9,79.2,64.0,39.6,29.9
Total_Liabilities,0.1,0.8,3.0,3.1,3.0,2.4,2.0,2.8,8.1,5.7,5.2,4.5
