AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
Current_Assets,3.9,3.7,4.1,4.6,4.6,3.8,4.0,4.6,5.5,3.5,5.6,4.9,6.0,10.4,21.2,26.8,29.0,27.3
Current_Liabilities,12.5,12.6,12.3,11.9,11.4,11.1,11.7,11.0,11.4,9.1,8.7,7.4,7.8,10.7,10.7,9.2,9.8,9.1
Diluted_EPS,-0.005,-0.004,-0.008,-0.002,-0.006,-0.004,-0.062,-0.005,-0.039,-0.57,0.207,-11.133,-198.352,-152.246,-50.481,-2.563,-1.646,-1.597
Goodwill_Intangibles,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,1.0,1.1,1.1,3.3,3.5,3.5,3.6,4.4,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.9,2.6,6.4,5.3,6.7,5.2
LT_Debt,5.4,4.8,4.8,4.8,4.9,4.9,4.9,5.0,5.0,4.9,5.0,0.1,0.2,0.2,0.2,0.3,0.0,0.0
Revenue,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.9,2.5,2.6,2.6
Shares_Diluted,281.8613,220.9623,239.0179,239.0746,219.0608,55.0617,107.7232,142.6534,117.3957,3.9884,3.7667,0.0932,0.1353,0.1624,0.2444,7.1004,3.5247,2.9929
Total_Assets,4.3,4.1,4.6,5.1,5.1,4.4,4.6,6.0,7.1,5.1,7.4,14.2,16.3,21.7,46.3,59.8,75.0,76.7
Total_Liabilities,17.0,16.5,16.2,15.9,15.4,15.1,15.8,15.1,15.4,12.7,12.7,6.7,7.2,10.1,10.4,9.2,10.0,9.4
