AAII_QTR_DATA,02/28/2023,11/30/2022,08/31/2022,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021
Current_Assets,0.9,0.7,1.0,3.8,5.9,,,
Current_Liabilities,3.3,2.6,3.0,1.9,3.1,,,
Diluted_EPS,-0.005,-0.002,-0.012,-0.001,-0.002,-0.001,-0.008,0.003
Goodwill_Intangibles,2.2,2.3,2.3,2.2,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.7,2.2,0.2,0.2,0.2,0.0,0.0,0.0
Revenue,0.9,1.5,1.3,1.2,0.7,0.5,2.2,3.0
Shares_Diluted,465.6181,465.6181,479.3112,445.6322,426.0277,,,
Total_Assets,3.7,3.5,3.9,6.4,6.3,,,
Total_Liabilities,7.9,4.8,3.2,2.1,3.3,,,
