AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,3973.0,3778.0,4105.0,4003.0,4929.0,4646.0,4875.0,4738.0,3797.0,3541.0,3534.0,3526.0,3851.0,3321.0,3440.0,3516.0,3551.0,3365.0,3647.0
Current_Liabilities,2971.0,3251.0,3207.0,3148.0,3136.0,2971.0,3113.0,2295.0,2016.0,2038.0,1789.0,1878.0,2315.0,1789.0,2080.0,2226.0,2352.0,1851.0,2153.0
Diluted_EPS,1.119,0.008,2.461,2.025,1.798,2.788,2.562,-1.074,1.991,0.234,1.181,0.198,1.89,0.189,1.93,1.855,1.492,0.242,2.893
Goodwill_Intangibles,4906.0,4874.0,4850.0,4911.0,4968.0,5003.0,5451.0,5443.0,6187.0,6257.0,6245.0,6242.0,6379.0,6442.0,6498.0,6574.0,6607.0,6652.0,6740.0
Inventory,1944.0,1894.0,1975.0,1826.0,1671.0,1504.0,1630.0,1501.0,1505.0,1379.0,1338.0,1419.0,1659.0,1662.0,1695.0,1730.0,1704.0,1583.0,1625.0
LT_Debt,4632.0,4025.0,3979.0,4012.0,4379.0,4412.0,4442.0,5223.0,5200.0,5269.0,5495.0,5431.0,5399.0,5610.0,5567.0,5623.0,5599.0,5925.0,5898.0
Revenue,2412.0,2373.0,2709.0,2784.0,2714.0,2694.0,2720.0,2653.0,2409.0,2186.0,2122.0,1924.0,2241.0,2205.0,2325.0,2363.0,2380.0,2376.0,2547.0
Shares_Diluted,119.7,120.4,122.3,126.4,130.7,135.6,137.0,135.9,137.6,136.8,136.3,136.1,136.5,137.3,137.8,139.1,140.1,140.5,142.4
Total_Assets,14983.0,14667.0,14985.0,14875.0,15806.0,15519.0,16259.0,16098.0,16195.0,16083.0,16009.0,15973.0,16465.0,16008.0,16137.0,16256.0,16361.0,15995.0,16362.0
Total_Liabilities,9795.0,9514.0,9601.0,9552.0,9913.0,9815.0,10139.0,10154.0,9962.0,10060.0,9934.0,9952.0,10348.0,10050.0,10117.0,10387.0,10518.0,10192.0,10442.0
