AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,168.7,197.6,200.4,208.8,197.0,184.3,176.6,156.4,,,,,,,
Current_Liabilities,75.8,88.3,108.8,108.9,90.0,108.0,87.5,71.1,,,,,,,
Diluted_EPS,-0.074,-1.349,-0.001,-0.033,0.012,0.0,-0.112,0.019,0.012,0.041,0.056,0.017,0.0,-0.002,0.006
Goodwill_Intangibles,238.2,243.8,404.9,431.9,469.8,461.6,418.7,439.8,,,,,,,
Inventory,112.5,126.5,136.9,143.9,120.6,115.8,95.8,99.7,,,,,,,
LT_Debt,126.1,138.0,124.3,125.6,126.9,103.2,93.2,154.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,120.5,149.1,155.8,158.5,148.3,182.4,161.8,149.2,68.8,70.8,63.3,46.8,35.0,33.8,30.3
Shares_Diluted,129.0406,128.875,128.6863,128.6573,128.6534,128.7205,88.3687,126.5901,,,,,,,
Total_Assets,475.5,509.6,670.3,699.1,727.6,687.8,635.2,636.1,,,,,,,
Total_Liabilities,240.0,262.6,270.6,272.5,259.3,236.8,226.3,426.6,,,,,,,
