AAII_QTR_DATA,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,3923.0,3776.0,3653.0,4032.0,3992.0,3917.0,3914.0,3815.0,3646.0,3265.0,2994.0,3039.0,2837.0,2719.0,2755.0,2743.0,2623.0
Current_Liabilities,1110.0,1034.0,1049.0,783.0,943.0,918.0,1044.0,1022.0,1091.0,880.0,664.0,771.0,867.0,703.0,895.0,895.0,868.0
Diluted_EPS,0.518,0.314,0.539,0.491,0.399,0.25,0.455,0.499,0.674,0.266,0.48,0.5870000000000001,0.387,0.331,0.473,0.515,0.414
Goodwill_Intangibles,1334.0,1347.0,1423.0,1439.0,1448.0,1455.0,1450.0,1413.0,1417.0,1391.0,1419.0,1417.0,1408.0,1398.0,1405.0,1398.0,
Inventory,1912.0,1818.0,1769.0,1793.0,1771.0,1751.0,1723.0,1715.0,1741.0,1685.0,1668.0,1654.0,1609.0,1520.0,1471.0,1477.0,1449.0
LT_Debt,1998.0,2019.0,2061.0,2331.0,2346.0,2354.0,2347.0,2309.0,2316.0,2269.0,2293.0,2288.0,2267.0,2290.0,2301.0,2288.0,2310.0
Revenue,1007.0,996.0,1037.0,994.0,906.0,812.0,911.0,985.0,753.0,709.0,899.0,989.0,766.0,744.0,904.0,910.0,766.0
Shares_Diluted,480.444,480.463,480.567,480.518,480.718,480.713,480.836,480.748,480.42900000000003,480.32800000000003,480.757,480.481,480.088,480.273,480.099,483.591,482.984
Total_Assets,6521.0,6373.0,6226.0,6616.0,6579.0,6522.0,6495.0,6350.0,6191.0,5766.0,5518.0,5553.0,5322.0,5139.0,5163.0,5149.0,5025.0
Total_Liabilities,3714.0,3636.0,3707.0,3693.0,3896.0,3866.0,4027.0,3947.0,4041.0,3791.0,3513.0,3611.0,3659.0,3492.0,3670.0,3652.0,3657.0
