AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,4981.0,4752.0,4911.0,4772.0,4763.0,4534.0,5068.0,5579.0,5090.0,4645.0,4208.0,4277.0,4126.0,3995.0,3978.0,3999.0,3874.0,3696.0
Current_Liabilities,5578.0,5253.0,5104.0,5157.0,5241.0,4847.0,4819.0,4868.0,4558.0,4139.0,3843.0,3907.0,3945.0,3576.0,3495.0,3502.0,3534.0,3380.0
Diluted_EPS,1.204,1.494,1.34,1.68,1.631,1.336,0.898,1.088,0.609,0.518,-0.12,0.419,0.081,0.286,0.299,0.288,0.3379999999999999,0.29
Goodwill_Intangibles,18741.0,17895.0,17837.0,18449.0,18244.0,17936.0,17321.0,17330.0,17859.0,17585.0,17395.0,17317.0,17673.0,17465.0,17638.0,17668.0,17751.0,17897.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,12595.0,12243.0,12615.0,12547.0,12034.0,12081.0,12140.0,12092.0,12506.0,12315.0,12085.0,11952.0,11545.0,11444.0,11299.0,11187.0,10907.0,10518.0
Revenue,3739.0,3562.0,3541.0,3568.0,3636.0,3391.0,3438.0,3409.0,3298.0,2786.0,2521.0,2754.0,2895.0,2769.0,2740.0,2684.0,2688.0,2594.0
Shares_Diluted,188.5,189.4,191.1,193.4,195.0,195.3,194.9,194.9,195.3,194.9,190.9,195.7,196.9,199.1,200.6,201.7,204.0,206.8
Total_Assets,25337.0,24223.0,24413.0,24969.0,24689.0,24033.0,23937.0,24467.0,24564.0,23837.0,23183.0,23078.0,23251.0,22892.0,23068.0,23109.0,22549.0,22498.0
Total_Liabilities,19572.0,18876.0,19061.0,19050.0,18647.0,18204.0,18177.0,18514.0,18563.0,17991.0,17592.0,17536.0,17248.0,16761.0,16545.0,16494.0,15835.0,15283.0
