AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,140.3,148.0,176.8,204.1,218.3,237.6,253.1,296.9,298.9,63.5,,,,,,0.0
Current_Liabilities,49.6,35.4,37.6,31.2,29.1,32.3,32.4,51.7,30.7,31.5,,,,,,0.0
Diluted_EPS,-0.36,-0.267,-0.249,-0.198,-0.141,-0.174,-0.114,-0.231,-13.913,-0.5479999999999999,-0.669,-3.59,-0.855,-0.812,-1.386,-1.994
Goodwill_Intangibles,4.0,3.5,2.9,2.1,2.2,1.9,1.7,1.3,1.0,0.8,,,,,,0.0
Inventory,7.8,6.1,5.0,5.9,4.7,3.7,3.5,3.3,2.6,2.6,,,,,,0.0
LT_Debt,7.0,4.3,4.8,4.6,5.7,6.5,6.9,6.5,3.7,316.7,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,19.5,15.6,20.8,21.6,19.9,13.1,19.0,15.9,14.7,11.4,15.2,34.2,11.4,10.2,11.3,22.8
Shares_Diluted,92.7181,92.5738,92.5619,92.2712,91.9808,91.6169,91.3243,29.4748,29.4748,,29.8354,,,,,
Total_Assets,184.7,188.3,215.1,234.1,247.7,267.0,279.2,318.5,317.6,84.9,,,,,,0.0
Total_Liabilities,58.3,41.5,44.2,38.0,37.1,41.1,39.3,58.2,34.4,348.2,,,,,,0.0
