AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,74.4,89.7,102.4,118.8,133.6,157.2,164.4,75.2,84.5,,,
Current_Liabilities,201.7,198.7,199.7,72.8,71.9,73.6,68.6,59.5,60.9,,,
Diluted_EPS,-0.28,-0.153,-0.321,-0.291,-0.411,-0.271,-0.407,-0.145,-0.188,0.116,-0.138,-0.153
Goodwill_Intangibles,0.0,18.9,19.2,19.5,19.8,20.1,20.4,20.7,21.0,,,
Inventory,15.8,18.6,15.6,17.5,19.0,17.2,14.0,13.0,12.1,,,
LT_Debt,0.0,0.0,0.0,119.8,118.5,117.2,117.9,75.2,73.7,0.0,0.0,0.0
Revenue,24.8,41.7,41.1,46.9,37.6,50.4,38.9,42.0,45.9,81.5,36.0,27.8
Shares_Diluted,74.4737,73.8845,72.5721,72.336,72.336,72.2679,66.2762,72.0244,72.0244,,,
Total_Assets,125.5,125.1,138.4,155.2,170.9,195.5,202.6,113.8,123.1,,,
Total_Liabilities,225.4,205.9,209.4,208.7,210.4,211.8,208.7,156.0,155.7,,,
