AAII_QTR_DATA,03/31/2023,12/31/2022,06/30/2022,12/31/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,373.9,301.1,233.1,200.7,183.3,180.4,,
Current_Liabilities,236.8,191.0,214.8,149.0,153.1,138.0,,
Diluted_EPS,0.018,0.109,0.075,0.141,0.066,-0.002,,
Goodwill_Intangibles,3.2,3.3,3.0,3.0,3.1,2.9,,
Inventory,9.2,8.1,5.7,8.3,6.1,5.2,,
LT_Debt,0.3,0.3,0.6,6.2,6.3,6.0,0.0,0.0
Revenue,109.7,320.7,137.0,304.4,80.9,59.5,74.1,71.4
Shares_Diluted,137.4369,127.1996,130.4068,130.4068,130.4068,130.4068,,
Total_Assets,736.9,674.9,635.8,318.2,305.9,298.7,,
Total_Liabilities,545.1,505.2,543.2,236.1,233.3,215.3,,
