AAII_QTR_DATA,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019
Current_Assets,55.7,33.8,50.3,37.3,34.8,12.9,12.2,0.9,0.7,1.6,1.8,3.9
Current_Liabilities,41.9,27.5,26.4,30.7,28.2,6.8,12.7,4.9,4.7,4.1,3.3,2.9
Diluted_EPS,-0.052,-0.303,-0.096,-0.099,-0.004,-0.543,-0.161,-0.197,-0.155,-0.057,-0.254,-0.359
Goodwill_Intangibles,43.8,56.6,65.3,63.3,10.6,8.1,10.3,7.1,6.9,6.7,6.7,6.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,1.2,1.3,1.4,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
Revenue,0.5,1.4,4.2,2.6,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2
Shares_Diluted,109.5082,64.9481,94.5447,88.607,88.2221,17.3041,14.5981,13.7643,13.2464,13.0385,12.9934,11.0561
Total_Assets,106.5,99.8,121.0,103.8,49.8,26.0,32.4,9.1,9.1,10.2,10.0,12.6
Total_Liabilities,48.4,35.5,35.8,37.6,28.3,6.9,12.7,5.0,4.9,4.1,3.3,2.9
