AAII_QTR_DATA,04/02/2023,12/31/2022,10/02/2022,07/03/2022,04/03/2022,12/31/2021,10/03/2021,07/04/2021,04/04/2021,12/31/2020,09/27/2020,06/28/2020,03/29/2020,12/31/2019,09/29/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,21588.0,21063.0,21005.0,20579.0,20794.0,19987.0,21686.0,21580.0,20408.0,21543.0,20865.0,21135.0,24741.0,20288.0,20151.0,19557.0,18867.0,18189.0,19958.0
Current_Liabilities,15484.0,15341.0,15659.0,14736.0,14036.0,13978.0,14604.0,14981.0,15153.0,15964.0,16120.0,16606.0,18440.0,16801.0,18227.0,18014.0,15382.0,14739.0,15689.0
Diluted_EPS,2.639,3.574,3.264,2.746,2.608,3.391,3.067,2.612,2.482,3.486,2.904,2.178,2.475,3.507,3.139,2.772,2.5610000000000004,3.067,2.845
Goodwill_Intangibles,22162.0,22158.0,22076.0,21869.0,22040.0,22076.0,22114.0,22024.0,22015.0,22170.0,22051.0,21915.0,21912.0,21992.0,21993.0,22119.0,22186.0,22179.0,22153.0
Inventory,7006.0,6322.0,6257.0,6158.0,5548.0,5340.0,5651.0,5803.0,5688.0,5745.0,6402.0,6666.0,6852.0,6306.0,6573.0,6480.0,6185.0,5977.0,6247.0
LT_Debt,9245.0,9467.0,9239.0,9741.0,10491.0,10748.0,11485.0,11485.0,9995.0,10250.0,9978.0,10470.0,12951.0,9297.0,9204.0,9207.0,11695.0,11444.0,11403.0
Revenue,9881.0,10851.0,9975.0,9189.0,9392.0,10292.0,9568.0,9220.0,9389.0,10481.0,9431.0,9264.0,8749.0,10773.0,9761.0,9555.0,9261.0,10378.0,9094.0
Shares_Diluted,276.646,277.575,276.382,278.943,279.937,280.766,280.405,282.213,285.198,287.463,287.227,286.933,285.198,290.842,290.892,290.815,290.891,296.406,299.087
Total_Assets,52096.0,51585.0,51116.0,50481.0,50876.0,50073.0,51370.0,51183.0,49963.0,51308.0,50258.0,50222.0,53710.0,49349.0,48788.0,48074.0,47466.0,45408.0,46963.0
Total_Liabilities,33009.0,33017.0,33465.0,33100.0,32862.0,32432.0,35649.0,35862.0,34623.0,35647.0,35542.0,36332.0,40510.0,35371.0,35275.0,35197.0,35232.0,33676.0,34208.0
